0.07781378908627065,0.9221862109137293,0.4650749943241466,0.5349250056758534,male,poland,train
0.9459817332403969,0.05401826675960304,0.25299638706215655,0.7470036129378433,female,russia,train
0.0901700709984993,0.9098299290015008,0.36626705169487955,0.6337329483051205,male,germany,train
0.3933657544677261,0.6066342455322739,0.08413303664162146,0.9158669633583787,male,iran,train
0.9084219532348832,0.09157804676511666,0.7234179144222208,0.276582085577779,female,germany,train
0.13735396480296064,0.8626460351970394,0.1254821020075883,0.8745178979924118,male,germany,train
0.9766284248508019,0.023371575149198045,0.5,0.5,female,the-netherlands,train
0.5,0.5,0.14582920275423777,0.8541707972457624,male,portugal,train
0.5,0.5,0.22248556915659523,0.7775144308434049,female,the-netherlands,train
0.0372278798886388,0.9627721201113614,0.6119358321566278,0.3880641678433722,male,germany,train
0.6716146966842005,0.32838530331579946,0.6274854803957034,0.3725145196042966,female,the-netherlands,train
0.1308324959357717,0.8691675040642282,0.4797997791790258,0.5202002208209743,male,the-netherlands,train
0.008486249724619137,0.9915137502753808,0.1268531154940253,0.8731468845059746,male,iran,train
0.2224752392255802,0.7775247607744197,0.5,0.5,male,germany,train
0.9531662307886941,0.04683376921130595,0.26926823777529924,0.7307317622247007,female,russia,train
4.856451498616376e-07,0.99999951435485,0.32065038085807,0.6793496191419303,male,new-delhi,train
0.015093358816870298,0.9849066411831298,0.0670651959895903,0.9329348040104096,male,russia,train
0.6372277569946417,0.3627722430053583,0.15217556994538686,0.847824430054613,female,iran,train
0.9364072595454902,0.0635927404545097,0.6500941649741765,0.34990583502582356,female,russia,train
0.04234725952421417,0.9576527404757856,0.45706902279500505,0.5429309772049948,male,iran,train
0.9910392565482016,0.008960743451798479,0.7506497559536713,0.24935024404632883,female,spain,train
0.061392699455145375,0.9386073005448548,0.40654394194273336,0.5934560580572665,male,germany,train
0.1823951017516236,0.8176048982483762,0.5151796470684727,0.48482035293152753,male,spain,train
0.9387982998525631,0.06120170014743682,0.40570667393976273,0.5942933260602373,female,the-netherlands,train
0.41489758135633154,0.5851024186436684,0.2603000712354933,0.7396999287645066,female,germany,train
0.9774135104260383,0.02258648957396166,0.09434201188064745,0.9056579881193526,female,the-netherlands,train
0.13611066185072163,0.8638893381492782,0.05344204089670188,0.9465579591032983,male,russia,train
0.0029847646257151195,0.9970152353742848,0.3029737238306408,0.697026276169359,male,the-netherlands,train
0.08085360497890041,0.9191463950210995,0.2909197867165314,0.7090802132834687,male,spain,train
0.009122397972213678,0.9908776020277863,0.2713285670763984,0.7286714329236017,male,portugal,train
0.22237712947918006,0.7776228705208198,0.2859256233340187,0.7140743766659815,male,italy,train
2.203882098143155e-06,0.9999977961179018,0.13482750917206865,0.8651724908279314,male,russia,train
0.4267534813202256,0.5732465186797745,0.6384807628837971,0.3615192371162029,male,the-netherlands,train
0.18767176407323727,0.8123282359267625,0.26975422928984577,0.7302457707101544,male,germany,train
0.8832885233527707,0.11671147664722925,0.29413774260711534,0.7058622573928849,female,russia,train
0.010779901397711985,0.989220098602288,0.2829927109596293,0.7170072890403707,male,germany,train
0.0028573417343056907,0.9971426582656944,0.3507286531664599,0.6492713468335402,male,germany,train
