0.008169729289918128,0.00017079069060511428,0.003113558195922182,0.007653038889409108,0.9627188113747542,0.0062918998505739334,0.0010575457188786149,0.0012752676032937633,0.009549358386644807,0.09796794926056596,0.02278121027790592,0.045170951111576756,0.012083963422714476,0.28100108654530187,0.06700370260647324,0.06943668513860383,0.06821689274759958,0.3363375588892585,poland,male,train
0.0033511887962991136,0.0004340876355007954,0.00045794761980704775,0.0008431142745270781,0.0015249117136695767,0.0002851642261553845,0.9918157072503396,0.0005624184179523703,0.0007254600657496309,0.22199769554447543,0.04075827475259359,0.044099787476270545,0.05520793310389456,0.08969433655473226,0.04271964890574014,0.14240854576931372,0.0574629621155828,0.30565081577739717,russia,female,train
0.9783350425983522,0.0006765625128617165,0.002171261979811618,0.0008687226521513665,0.0006447817368264597,0.0012168788880262355,0.0012526277579165467,0.002124729878641693,0.012709391995412368,0.5685232798674539,0.01390072168144943,0.05187519145596107,0.006884647962252099,0.05122746955467393,0.032331759476326896,0.12158907248433384,0.03363573898573944,0.12003211853180953,germany,male,train
0.0008619504330431416,0.9042057197643384,0.0004930539336839514,0.013681271349023614,0.0016861007866715643,0.0055242429459158035,0.006332005456991808,0.058959462278144116,0.0082561930521877,0.045162671419110983,0.10923916560285316,0.0368709403700819,0.31369859862406885,0.05865918187716397,0.05560433804041598,0.04742467852113943,0.03800652517487562,0.2953339003702898,iran,male,train
0.11621470441075497,0.002199118132093689,0.11023330576885935,0.008921961871723205,0.3196965517506472,0.0114799619663083,0.03108330884108581,0.018635566921150395,0.38153552033737687,0.3481492231327822,0.0032128546401222727,0.06809324883562592,0.01090144342583804,0.10822217590585916,0.01634267837301126,0.1091023636060264,0.014174084651360167,0.3218019274293744,germany,female,train
0.8092811914072645,0.003036193614588893,0.020488982019628746,0.041571881639059595,0.05817914345548105,0.018638950872077786,0.008943790651906666,0.021857591159768635,0.018002275180223595,0.5601638149635519,0.040884897767755383,0.026205582451755766,0.04078346270159755,0.10066747101639983,0.02168566403092642,0.023309714306433298,0.01538831272467358,0.17091108003690597,germany,male,train
0.007909723409583139,0.0002817094152395199,0.012267485965277903,0.001715520923061282,0.020369823844686517,0.00339912500264319,0.0018070856473748438,0.004842244065831161,0.947407281726303,0.10335243771428514,0.024310601031118574,0.15366019482603716,0.009692702239469022,0.09651280540799873,0.04375493105688448,0.016547507659513964,0.09123552196515755,0.4609332980995355,the-netherlands,female,train
0.0003516190306727329,0.001881938930584287,0.0010467869627581964,0.0012525265206031104,0.001990967245547761,0.9698968903869135,0.0015276067037744358,0.014740850629836861,0.007310813589309067,0.029700118934777482,0.09287121889877939,0.02958934742684907,0.0026141589037083604,0.03218704086000635,0.3583023044110957,0.22746059878540859,0.16405630290242687,0.06321890887694837,portugal,male,train
0.03380723391434161,0.006688300499044679,0.09962336077501158,0.0162724790163562,0.005487800102152611,0.04368411166659875,0.01824774973608452,0.011797645887428813,0.764391318402981,0.3682624164400834,0.06847287031543153,0.056167557454447146,0.06181102472555295,0.20173999961449013,0.04820187245424153,0.08235522811845526,0.007362143566898353,0.10562688731039956,the-netherlands,female,train
0.01876422153973006,0.020783377509959837,0.05091296562119433,0.004909749627676955,0.25200920887701816,0.39526686641377295,0.03322927214545602,0.12597615553044353,0.09814818273474811,0.34141649655609985,0.01725123903110351,0.029230412985932926,0.06898543064310818,0.17319073746381394,0.07498003767320438,0.05404599612070231,0.05137242243439535,0.18952722709163927,germany,male,train
0.01306181890027803,0.0007966972449567717,0.048086085166835116,0.014169620804984302,0.5939005170158623,0.09776288628040096,0.008731245591244618,0.08450150876022008,0.13898962023521746,0.10655655840440983,0.030348393082510604,0.2569650675458172,0.004592018346087851,0.20186013028821512,0.09945192737791378,0.057711449824503186,0.08474297408739988,0.15777148104314226,the-netherlands,female,train
0.04136892456185559,9.414027060562503e-05,0.0032120891640405195,0.018792639319215643,0.3447300098521859,0.0032827188892593944,0.007052163978588579,0.000529601092146871,0.5809377128721015,0.20839539120209943,0.004035277757471587,0.02461312483083003,0.024765157042361506,0.21679318337419026,0.2520480099292002,0.010650066462644176,0.04290435404636054,0.21579543535484247,the-netherlands,male,train
0.0012979781772285046,0.9928540257385846,0.00012674664686469073,0.00206696463622596,0.00014993613180184622,0.00025850779311118236,0.0004578530062465368,0.0019594643101021447,0.0008285235598343462,0.003907773606119809,0.9755967889386212,0.0011407366921577333,0.0012314956028632153,0.0012617802586990157,0.0016262996158899424,0.003158712582845475,0.009334491172024832,0.0027419215307786403,iran,male,train
0.2239099769598355,0.014136626289583275,0.01440956037312948,0.02804755676000564,0.04681068745779992,0.3249489281140964,0.009909670051273347,0.23257740725352624,0.10524958674075069,0.2389061531333452,0.2018887468247469,0.02548809019022513,0.02064052118171523,0.06628538500826946,0.20077704790551873,0.029744393668687627,0.10277516942310189,0.11349449266438988,germany,male,train
0.15409111458683913,0.3268141592553813,0.006113267163992272,0.013518301367765554,0.006302121814119179,0.1276483255426156,0.22447835435365768,0.10923549372305179,0.03179886219257732,0.02268987807303638,0.18446776342905458,0.020139663199421055,0.005985323592019256,0.017849390309639394,0.04665105741865186,0.28044652758953637,0.35852850406750447,0.06324189232113639,russia,female,train
1.8103452573508519e-06,4.818027760737962e-07,3.9905483013681283e-07,0.9993177945213663,3.00175091460964e-06,0.000530966467023733,1.8818331063300582e-05,5.3304367090403834e-05,7.342335967837849e-05,0.05766160159406698,0.004896261137029647,0.03337631320095401,0.729861148566892,0.03485220454821582,0.05864483550050924,0.002383804787848267,0.022519052270210442,0.055804778394273606,new-delhi,male,train
