0.03962370958074426,0.007625258282923876,0.009457408188758292,0.0065813729990315565,0.08905978781242403,0.03620624839534545,0.15923905812368577,0.10503451341393673,0.5471726432031496,spain
0.04545243914651804,0.016614400928329904,0.006116962904261111,0.012024012962893885,0.13986126734319748,0.031219013193429797,0.14082658625428746,0.09850137434974796,0.5093839429173347,the-netherlands
0.037734189177085514,0.007694772902505838,0.01716623224319211,0.01104976564716812,0.03450639773814525,0.0841019835908201,0.04806004291983111,0.224812558780201,0.5348740570010512,poland
0.05601541281138381,0.002266182451909562,0.03298711230854497,0.002943137131760089,0.007938121769765783,0.1384859144641756,0.012091893504610115,0.5183825422562344,0.22888968330161538,germany
0.0030486802065306695,0.40906962197480745,0.002043820567800927,0.02955408139782464,0.29577821228500156,0.0018469068029741827,0.252989937114578,0.002306219818719562,0.0033625198317630426,new-delhi
0.02514653368892842,0.25199360577346874,0.016936828913128206,0.026008149053617754,0.20229618352336365,0.04147358844577816,0.18779597838773676,0.1172208273818354,0.13112830483214302,iran
0.008715908642998768,0.5179793002345031,0.0024921613325539454,0.013723412372559694,0.13705244467978522,0.003414628363165455,0.287121151837497,0.006265295952693896,0.023235696584242467,germany
0.03839894214244436,0.004970140869139898,0.011456063203114672,0.004576406705521232,0.014970834209657379,0.09549249797790556,0.02674349442456282,0.3762877319797643,0.4271038884878896,iran
0.015654982834400196,0.2642595269204549,0.006345233860847447,0.13894237137834095,0.15754779905384667,0.016171598613335805,0.31198181096377103,0.040942632935394345,0.04815404343960906,poland
0.03989927116997827,0.24286495524421964,0.004262256488104729,0.010377936098338248,0.11840707013008935,0.005603357093176214,0.3304270776863676,0.020827868471403346,0.22733020761832226,russia
0.08485314087105865,0.042466617292928964,0.01200624799588674,0.02942285596101436,0.14692969567748423,0.03107609543841349,0.13790317142211467,0.1659168957583349,0.34942527958276387,poland
0.02786396231876464,0.1145132482545636,0.005889128601574079,0.08374431516914986,0.07724493604569241,0.009152905189753207,0.5818051917635082,0.02873899021876008,0.07104732243823352,germany
0.003155438737611656,0.13475692063384961,0.001995457953540924,0.011825015275855437,0.48610627646710397,0.005557289973770149,0.3279078428659925,0.010318219886130891,0.018377538206144555,portugal
0.04016280460924276,0.007241693200426242,0.015676883142265625,0.0043476194706527855,0.024539520290912317,0.08434900439443159,0.04033333229523297,0.1731695824110194,0.6101795601858163,the-netherlands
0.01408610480036578,0.0007961016173941651,0.011187097355336535,0.0007544714816595094,0.002063255553208672,0.06368110000507995,0.007354852453964834,0.086200370182646,0.8138766465503444,germany
0.0030272194704678078,0.46657382955603177,0.0010933664088751407,0.009273045332647615,0.29643891013282314,0.00113851065255995,0.217654126724164,0.0016090412471695878,0.0031919504752612607,germany
0.023657257913846264,0.00749925825880241,0.06263743330444176,0.0026676046001867294,0.011404625800002717,0.07843891553056175,0.03559212507470057,0.6416158209865137,0.13648695853094406,poland
0.040814114526692306,0.10293101438033948,0.012399767981808276,0.05897329354606783,0.2240212931577432,0.02030053404752876,0.35658362563797147,0.0383593330778826,0.14561702364396636,italy
0.3626631588758473,0.011605801922050385,0.0027768540012569095,0.024297689839354028,0.02745596650543295,0.009531712862913561,0.010299455718621701,0.019468054746157874,0.5319013055283656,spain
0.033813255030162616,0.00852770039140598,0.008601189191146611,0.006013325838336939,0.026196177601358533,0.04687553856692331,0.08176154477845045,0.17434476029736737,0.6138665083048481,germany
0.03893852479095528,0.21815479070754354,0.002816435809663471,0.006129246805528394,0.044106614746214155,0.013018971878644344,0.16912895635557423,0.02343702088960053,0.4842694380162762,spain
0.021356377295149186,0.003983274853722687,0.006525909897017338,0.007823998502928123,0.026769353265773423,0.017132035931050272,0.06814871041546668,0.44380959851835755,0.40445074132053427,the-netherlands
0.018491444397653056,0.038049772684468144,0.013723815355726702,0.008341370672570524,0.1238312663070717,0.069069506308461,0.13580560737313538,0.20538485749564195,0.38730235940527163,poland
0.07134786718676289,0.0005187743532064456,0.004309146150196419,0.0010193754824243154,0.0024187986205252837,0.017881694615769217,0.0024841102290306676,0.13981690591016618,0.7602033274519185,germany
0.015314725978297035,0.001488411907349515,0.042981232758277164,0.001754639343302507,0.009327597693646213,0.17794793409034265,0.028770640048306418,0.6429686801602443,0.0794461380202343,russia
0.02914101254426194,0.053408209407629886,0.006718513699796197,0.051455686157522,0.17680336988790746,0.009742979724125321,0.5578518752127765,0.03035743501833025,0.08452091834765088,portugal
0.04486779036360377,0.009600842789749164,0.004389678385607146,0.03602354195067686,0.24269377895380906,0.011972451816182972,0.3911797728445254,0.05820078870402974,0.2010713541918157,russia
