../my_data2/data_final_within_genre_gender_medium.csv
Scores: 0.5770491816958443, 0.19016393467051085, with batch size 0.19016393467051085 and epochs 50
Scores: 0.5934426237325199, 0.19016393467051085, with batch size 0.19016393467051085 and epochs 50
Scores: 0.613114754880061, 0.19016393467051085, with batch size 0.19016393467051085 and epochs 50
Scores: 0.6393442634676324, 0.20983606559819862, with batch size 0.20983606559819862 and epochs 50
Scores: 0.573770492975829, 0.18688524614592067, with batch size 0.18688524614592067 and epochs 150
Scores: 0.5868852470741898, 0.19016393467051085, with batch size 0.19016393467051085 and epochs 150
Scores: 0.5967213126479602, 0.19344262299967593, with batch size 0.19344262299967593 and epochs 150
Scores: 0.573770492780404, 0.20655737729346166, with batch size 0.20655737729346166 and epochs 150
Scores: 0.5803278700250094, 0.20000000068398774, with batch size 0.20000000068398774 and epochs 250
Scores: 0.5836065583541745, 0.19016393467051085, with batch size 0.19016393467051085 and epochs 250
Scores: 0.5967213124525351, 0.19016393467051085, with batch size 0.19016393467051085 and epochs 250
Scores: 0.5967213126479602, 0.19016393447508578, with batch size 0.19016393447508578 and epochs 250
