../my_data2/data_final_within_genre_gender_twitter.csv
Scores: 0.5904436862102548, 0.2866894202020795, with batch size 0.2866894202020795 and epochs 50
Scores: 0.576791809077149, 0.2730375430689737, with batch size 0.2730375430689737 and epochs 50
Scores: 0.6416382254594015, 0.26279863491400113, with batch size 0.26279863491400113 and epochs 50
Scores: 0.7098976111249305, 0.3003412973351853, with batch size 0.3003412973351853 and epochs 50
Scores: 0.5767918092805778, 0.2627986352191443, with batch size 0.2627986352191443 and epochs 150
Scores: 0.5665529014307484, 0.266211604298992, with batch size 0.266211604298992 and epochs 150
Scores: 0.5938566554935312, 0.2559726966525914, with batch size 0.2559726966525914 and epochs 150
Scores: 0.6279863483262957, 0.2832764507153742, with batch size 0.2832764507153742 and epochs 150
Scores: 0.5699658707140248, 0.15017064856587822, with batch size 0.15017064856587822 and epochs 250
Scores: 0.5836177476437019, 0.23890785023620917, with batch size 0.23890785023620917 and epochs 250
Scores: 0.5836177478471307, 0.28327645091880305, with batch size 0.28327645091880305 and epochs 250
Scores: 0.638225256176125, 0.2696245737856972, with batch size 0.2696245737856972 and epochs 250
