../my_data2/data_final_cross_genre_gender_mt.csv
Scores: 0.5943502825195507, 0.2429378531494383, with batch size 0.2429378531494383 and epochs 50
Scores: 0.5604519780746288, 0.2429378531494383, with batch size 0.2429378531494383 and epochs 50
Scores: 0.567231639024228, 0.16045197744322362, with batch size 0.16045197744322362 and epochs 50
Scores: 0.6169491530811719, 0.21581920919108524, with batch size 0.21581920919108524 and epochs 50
Scores: 0.5988700565308501, 0.2429378531494383, with batch size 0.2429378531494383 and epochs 150
Scores: 0.5977401130280252, 0.2429378531494383, with batch size 0.2429378531494383 and epochs 150
Scores: 0.5740113001085271, 0.23841807913813887, with batch size 0.23841807913813887 and epochs 150
Scores: 0.5525423729150308, 0.15028248589675305, with batch size 0.15028248589675305 and epochs 150
Scores: 0.590960452011076, 0.221468926595766, with batch size 0.221468926595766 and epochs 250
Scores: 0.583050848131126, 0.24971751414534063, with batch size 0.24971751414534063 and epochs 250
Scores: 0.5548022599206806, 0.24067796614378859, with batch size 0.24067796614378859 and epochs 250
Scores: 0.5807909604856524, 0.20677966105904283, with batch size 0.20677966105904283 and epochs 250
