../my_data2/data_final_within_genre_native_lang_medium.csv
Scores: 0.36393442671807086, 0.6688524596026686, with batch size 50 and epochs 15
Scores: 0.4295081967701677, 0.6819672142873044, with batch size 50 and epochs 20
Scores: 0.4622950824557758, 0.7311475417653068, with batch size 50 and epochs 25
Scores: 0.47213114802954625, 0.7213114761915363, with batch size 50 and epochs 30
Scores: 0.24918032791770872, 0.6032786895017155, with batch size 150 and epochs 15
Scores: 0.29508196745739607, 0.6098360665508958, with batch size 150 and epochs 20
Scores: 0.3672131154380861, 0.632786886418452, with batch size 150 and epochs 25
Scores: 0.3278688525078727, 0.6721311489089591, with batch size 150 and epochs 30
Scores: 0.23606557445447954, 0.5836065583541745, with batch size 250 and epochs 15
Scores: 0.2524590168820053, 0.6032786893062905, with batch size 250 and epochs 20
Scores: 0.2852459021279069, 0.6196721323200913, with batch size 250 and epochs 25
Scores: 0.35081967281513526, 0.6360655747476172, with batch size 250 and epochs 30
