sent_length,capitalization,articles,mult_negs,has_svo,has_sov,has_vos,has_vso,has_ovs,has_osv,color_special,color_regular,filler,hedges,swearwords,sentiment,min_response,adjectives,punct_?,punct_!,y_label,extra_label,set_type
27.272727272727273,4.181818181818182,0.8181818181818182,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,9.0,6.0,7.0,0.4443742183742183,1.0,2.727272727272727,2.0,4.0,male,the-netherlands,train
15.789473684210526,2.1052631578947367,1.1578947368421053,0.0,5.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,9.0,8.0,8.0,0.2926535087719298,0.0,1.5263157894736843,1.0,7.0,male,germany,train
17.647058823529413,4.176470588235294,1.5294117647058822,0.0,6.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,10.0,11.0,5.0,0.270698476360241,0.0,0.8823529411764706,1.0,4.0,female,poland,train
16.666666666666668,2.2777777777777777,0.7222222222222222,0.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,8.0,6.0,3.0,0.15148959836459838,0.0,1.5555555555555556,2.0,14.0,female,poland,train
21.428571428571427,3.7142857142857144,1.0714285714285714,0.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,3.0,8.0,9.0,0.24517245155638015,1.0,1.3571428571428572,1.0,11.0,male,poland,train
13.636363636363637,1.6818181818181819,1.1818181818181819,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,13.0,12.0,7.0,-0.08295454545454545,2.0,0.7727272727272727,2.0,0.0,male,the-netherlands,train
17.647058823529413,2.588235294117647,0.17647058823529413,0.0,3.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,8.0,0.0641711229946524,0.0,1.0,4.0,4.0,female,poland,train
10.714285714285714,1.5357142857142858,0.6071428571428571,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,3.0,4.0,0.18459857319551198,2.0,1.2857142857142858,3.0,5.0,female,russia,train
18.75,2.1875,1.375,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,0.10582386363636365,0.0,0.875,3.0,6.0,male,poland,train
27.272727272727273,3.909090909090909,1.4545454545454546,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,5.0,7.0,0.32489603830512925,2.0,2.1818181818181817,3.0,1.0,male,the-netherlands,train
50.0,10.166666666666666,4.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,5.0,9.0,7.0,0.18879419191919192,0.0,2.6666666666666665,1.0,0.0,male,germany,train
9.375,0.78125,0.625,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,5.0,5.0,6.0,0.06357599431818182,0.0,0.65625,3.0,8.0,female,germany,train
16.666666666666668,1.2777777777777777,0.9444444444444444,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,12.0,11.0,4.0,0.2783947611030944,2.0,1.5555555555555556,0.0,2.0,male,germany,train
23.076923076923077,2.230769230769231,0.7692307692307693,0.0,3.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,4.0,0.1313507326007326,2.0,1.9230769230769231,5.0,6.0,male,the-netherlands,train
14.285714285714286,1.4285714285714286,1.4761904761904763,0.0,4.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,4.0,6.0,3.0,0.13673907441764582,0.0,0.8095238095238095,3.0,10.0,male,russia,train
14.285714285714286,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.4095238095238094,0.0,1.380952380952381,0.0,20.0,male,the-netherlands,train
10.344827586206897,1.5517241379310345,0.034482758620689655,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.07392894461859978,0.0,0.9310344827586207,0.0,14.0,male,russia,train
100.0,17.333333333333332,6.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,0.0737740146563676,0.0,8.0,0.0,0.0,male,new-delhi,train
15.789473684210526,3.0526315789473686,0.9473684210526315,0.0,4.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,12.0,10.0,7.0,0.08520591250854409,2.0,0.7368421052631579,2.0,9.0,female,germany,train
21.428571428571427,2.357142857142857,1.5714285714285714,0.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,9.0,14.0,5.0,0.09743506493506492,0.0,2.0714285714285716,1.0,3.0,female,germany,train
23.076923076923077,1.8461538461538463,1.1538461538461537,0.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,9.0,5.0,4.0,0.18134421134421136,0.0,1.8461538461538463,2.0,2.0,male,germany,train
37.5,9.375,3.125,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,6.0,0.16609848484848483,0.0,2.25,1.0,4.0,male,new-delhi,train
300.0,13.0,22.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,5.0,0.17115384615384616,0.0,25.0,0.0,0.0,male,poland,train
10.714285714285714,1.4285714285714286,0.25,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,4.0,5.0,5.0,0.01881377551020408,2.0,1.5,0.0,2.0,female,new-delhi,train
17.647058823529413,2.7058823529411766,1.5294117647058822,0.0,5.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,14.0,15.0,9.0,0.17212885154061627,2.0,1.0588235294117647,1.0,1.0,male,the-netherlands,train
17.647058823529413,2.764705882352941,1.0588235294117647,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,11.0,6.0,0.17886011047775754,1.0,1.3529411764705883,0.0,0.0,male,russia,train
18.75,3.25,1.6875,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,1.0,2.0,8.0,0.3692866161616161,1.0,1.8125,1.0,14.0,female,spain,train
16.666666666666668,5.5,0.6666666666666666,0.0,4.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,4.0,5.0,0.10761784511784511,0.0,1.1666666666666667,5.0,7.0,male,the-netherlands,train
42.857142857142854,11.714285714285714,2.7142857142857144,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,0.1332312925170068,0.0,3.4285714285714284,0.0,0.0,male,russia,train
42.857142857142854,4.571428571428571,0.42857142857142855,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,0.010714285714285716,0.0,3.857142857142857,0.0,0.0,male,the-netherlands,train
12.0,2.2,0.52,0.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,4.0,1.0,5.0,0.06015151515151516,0.0,0.6,7.0,1.0,male,the-netherlands,train
21.428571428571427,2.5,0.42857142857142855,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,0.19840367965367964,0.0,3.7142857142857144,0.0,10.0,male,russia,train
8.333333333333334,1.3611111111111112,0.4722222222222222,0.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,5.0,7.0,13.0,0.0825652356902357,1.0,0.6388888888888888,1.0,30.0,male,the-netherlands,train
13.636363636363637,1.3181818181818181,0.7272727272727273,0.0,6.0,0.0,0.0,4.0,0.0,2.0,1.0,1.0,2.0,9.0,2.0,0.22469582185491274,0.0,1.0909090909090908,0.0,5.0,male,portugal,train
13.043478260869565,2.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,9.0,7.0,5.0,0.25975704247443376,0.0,1.1304347826086956,2.0,4.0,male,the-netherlands,train
15.0,2.45,1.1,0.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,12.0,4.0,-0.036250000000000004,0.0,1.05,1.0,5.0,female,the-netherlands,train
18.75,1.125,0.875,0.0,3.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,10.0,12.0,7.0,0.04974364177489178,0.0,1.625,3.0,3.0,male,germany,train
42.857142857142854,5.0,3.142857142857143,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,10.0,6.0,3.0,0.21027410964385754,0.0,3.142857142857143,0.0,0.0,female,germany,train
10.0,1.6666666666666667,0.36666666666666664,0.0,8.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,12.0,11.0,6.0,0.09235982271696558,0.0,0.8666666666666667,0.0,16.0,female,the-netherlands,train
15.789473684210526,0.15789473684210525,1.368421052631579,0.0,8.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,15.0,10.0,7.0,-0.03437250797448166,2.0,1.4736842105263157,4.0,4.0,female,the-netherlands,train
300.0,137.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.5155913978494623,0.0,5.0,0.0,0.0,female,new-delhi,train
25.0,3.25,2.1666666666666665,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,4.0,6.0,1.0,0.34319760101010105,0.0,1.9166666666666667,1.0,9.0,female,the-netherlands,train
