sent_length,capitalization,articles,mult_negs,has_svo,has_sov,has_vos,has_vso,has_ovs,has_osv,color_special,color_regular,filler,hedges,swearwords,sentiment,min_response,adjectives,punct_?,punct_!,y_label,extra_label,set_type
21.428571428571427,1.5,1.9285714285714286,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,7.0,7.0,0.10348922902494333,0.0,2.2857142857142856,0.0,0.0,new-delhi,male,train
15.789473684210526,1.5789473684210527,1.631578947368421,0.0,8.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,6.0,12.0,5.0,0.14873319662793347,2.0,0.7368421052631579,2.0,0.0,poland,female,train
20.0,1.4,2.6666666666666665,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,9.0,0.059141414141414134,0.0,1.0666666666666667,2.0,0.0,the-netherlands,female,train
18.75,2.4375,1.3125,0.0,5.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,6.0,2.0,0.0808738425925926,0.0,2.0625,0.0,0.0,iran,male,train
14.285714285714286,1.619047619047619,1.1428571428571428,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,8.0,2.0,-0.05836640211640211,0.0,0.9523809523809523,0.0,0.0,portugal,female,train
15.789473684210526,3.0,0.8421052631578947,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,5.0,4.0,5.0,0.024545739348370926,0.0,1.0,1.0,4.0,the-netherlands,male,train
17.647058823529413,1.7058823529411764,1.2941176470588236,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,7.0,7.0,0.16138830532212886,0.0,1.2941176470588236,0.0,0.0,new-delhi,male,train
17.647058823529413,0.8823529411764706,1.411764705882353,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,12.0,14.0,0.03674719887955182,0.0,1.5294117647058822,0.0,0.0,russia,male,train
23.076923076923077,1.2307692307692308,2.0,1.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,6.0,3.0,-0.0432051282051282,0.0,1.7692307692307692,0.0,0.0,the-netherlands,female,train
13.043478260869565,2.130434782608696,0.34782608695652173,0.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,5.0,2.0,0.13927536231884058,1.0,0.6521739130434783,5.0,0.0,spain,female,train
