,accuracy,analyzer,max_depth,min_samples_leaf,ngram_range
153,0.26247288503253796,char,30.0,5,"(1, 4)"
154,0.23535791757049893,char,30.0,10,"(1, 4)"
155,0.2017353579175705,char,30.0,20,"(1, 4)"
156,0.2299349240780911,char,50.0,3,"(1, 4)"
157,0.2603036876355748,char,50.0,5,"(1, 4)"
158,0.23535791757049893,char,50.0,10,"(1, 4)"
159,0.2017353579175705,char,50.0,20,"(1, 4)"
160,0.227765726681128,word,,3,"(1, 5)"
161,0.22125813449023862,word,,5,"(1, 5)"
162,0.2472885032537961,word,,10,"(1, 5)"
163,0.2646420824295011,word,,20,"(1, 5)"
164,0.28199566160520606,word,5.0,3,"(1, 5)"
165,0.2885032537960954,word,5.0,5,"(1, 5)"
166,0.289587852494577,word,5.0,10,"(1, 5)"
167,0.289587852494577,word,5.0,20,"(1, 5)"
168,0.25162689804772237,word,10.0,3,"(1, 5)"
169,0.2527114967462039,word,10.0,5,"(1, 5)"
170,0.2559652928416486,word,10.0,10,"(1, 5)"
171,0.2646420824295011,word,10.0,20,"(1, 5)"
172,0.23427331887201736,word,30.0,3,"(1, 5)"
173,0.21475054229934923,word,30.0,5,"(1, 5)"
174,0.24620390455531455,word,30.0,10,"(1, 5)"
175,0.2646420824295011,word,30.0,20,"(1, 5)"
176,0.227765726681128,word,50.0,3,"(1, 5)"
177,0.22125813449023862,word,50.0,5,"(1, 5)"
178,0.2472885032537961,word,50.0,10,"(1, 5)"
179,0.2646420824295011,word,50.0,20,"(1, 5)"
180,0.25162689804772237,char,,3,"(1, 5)"
181,0.26572668112798264,char,,5,"(1, 5)"
182,0.25704989154013014,char,,10,"(1, 5)"
183,0.23752711496746204,char,,20,"(1, 5)"
184,0.29718004338394793,char,5.0,3,"(1, 5)"
185,0.2993492407809111,char,5.0,5,"(1, 5)"
186,0.3004338394793926,char,5.0,10,"(1, 5)"
187,0.30151843817787416,char,5.0,20,"(1, 5)"
188,0.26898047722342733,char,10.0,3,"(1, 5)"
189,0.2787418655097614,char,10.0,5,"(1, 5)"
190,0.2754880694143167,char,10.0,10,"(1, 5)"
191,0.2841648590021692,char,10.0,20,"(1, 5)"
192,0.2472885032537961,char,30.0,3,"(1, 5)"
193,0.26572668112798264,char,30.0,5,"(1, 5)"
194,0.25704989154013014,char,30.0,10,"(1, 5)"
195,0.23752711496746204,char,30.0,20,"(1, 5)"
196,0.25162689804772237,char,50.0,3,"(1, 5)"
197,0.26572668112798264,char,50.0,5,"(1, 5)"
198,0.25704989154013014,char,50.0,10,"(1, 5)"
199,0.23752711496746204,char,50.0,20,"(1, 5)"
200,0.2245119305856833,word,,3,"(1, 6)"
201,0.23427331887201736,word,,5,"(1, 6)"
202,0.24620390455531455,word,,10,"(1, 6)"
203,0.26572668112798264,word,,20,"(1, 6)"
204,0.23752711496746204,word,5.0,3,"(1, 6)"
205,0.24078091106290672,word,5.0,5,"(1, 6)"
206,0.2418655097613883,word,5.0,10,"(1, 6)"
207,0.2418655097613883,word,5.0,20,"(1, 6)"
208,0.25054229934924077,word,10.0,3,"(1, 6)"
